date,ff,pres,u,tend,cod_tend,vv,ww,w1,rr1,rr3,rr6,rr12,rr24,ssfrai,etat_sol,ht_neige,ww description,n,nbas,hbas,t,td,tend24
2020-11-18 03:00:00,1.4,101420,98,-160,7,5070,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Patches shallow fog or ice fog at the station,",0.0,0.0,8000.0,279.55,279.25,-50.0
2020-11-18 06:00:00,1.4,101330,98,-90,6,10000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,278.85,278.55,-260.0
2020-11-18 09:00:00,2.6,101320,88,-10,0,14470,2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,8000.0,281.15,279.25,-420.0
2020-11-18 12:00:00,3.4,101180,70,-140,8,19640,2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,10.0,0.0,7800.0,286.75,281.35,-530.0
2020-11-18 15:00:00,4.7,101020,58,-160,6,35000,3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,Clouds generally forming or developing,25.0,1.0,3000.0,289.45,281.15,-650.0
2020-11-18 18:00:00,4.2,101030,70,10,3,35000,3,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,2250.0,286.65,281.25,-640.0
2020-11-18 21:00:00,4.9,101070,77,40,1,25000,2,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,100.0,6.0,450.0,286.95,282.95,-560.0
2020-11-19 00:00:00,8.5,101190,88,120,3,3830,58,6.0,-0.1,-0.1,-0.1,-0.1,0.2,0.0,1.0,0.0,"Drizzle and rain, slight",100.0,8.0,150.0,286.05,284.15,-390.0
2020-11-19 03:00:00,3.0,101360,91,170,1,25000,21,6.0,0.2,0.8,0.8,0.8,1.0,0.0,2.0,0.0,"Rain (not freezing), during the preceding hour",90.0,7.0,1750.0,282.55,281.15,-60.0
2020-11-19 06:00:00,3.7,101540,84,180,2,30000,2,0.0,0.0,0.0,0.8,0.8,1.0,0.0,1.0,0.0,State of sky on the whole unchanged,0.0,0.0,1750.0,281.05,278.55,210.0
2020-11-19 09:00:00,4.9,101710,81,170,3,25000,2,0.0,0.0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,State of sky on the whole unchanged,10.0,1.0,1750.0,282.15,279.05,390.0
2020-11-19 12:00:00,4.4,101800,83,90,1,9720,25,8.0,0.2,0.2,0.2,1.0,1.0,0.0,1.0,0.0,"Shower(s) of rain, during the preceding hour",50.0,4.0,800.0,282.95,280.15,620.0
2020-11-19 15:00:00,7.5,101890,69,90,3,25000,3,0.0,0.0,0.0,0.2,0.2,1.0,0.0,1.0,0.0,Clouds generally forming or developing,50.0,4.0,800.0,283.95,278.45,870.0
2020-11-19 18:00:00,5.1,102160,76,270,2,40580,0,2.0,0.0,-0.1,-0.1,0.2,1.0,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,4.0,800.0,282.75,278.75,1130.0
2020-11-19 21:00:00,2.8,102280,87,120,3,25000,25,8.0,-0.1,-0.1,-0.1,0.2,1.0,0.0,1.0,0.0,"Shower(s) of rain, during the preceding hour",90.0,7.0,800.0,280.95,278.95,1210.0
2020-11-20 00:00:00,4.3,102460,89,180,1,12000,58,6.0,-0.1,-0.1,-0.1,-0.1,1.0,0.0,1.0,0.0,"Drizzle and rain, slight",90.0,7.0,450.0,281.15,279.45,1270.0
2020-11-20 03:00:00,1.8,102440,94,-20,8,30000,11,0.0,0.0,0.6,0.6,0.6,0.8,0.0,1.0,0.0,"Patches shallow fog or ice fog at the station,",40.0,0.0,5750.0,277.95,277.05,1080.0
2020-11-20 06:00:00,2.5,102530,96,90,3,25000,3,1.0,0.0,0.0,0.6,0.6,0.8,0.0,1.0,0.0,Clouds generally forming or developing,75.0,6.0,1250.0,277.55,276.95,990.0
2020-11-20 09:00:00,1.0,102630,89,100,3,10770,3,0.0,0.0,0.0,0.0,0.6,0.8,0.0,1.0,0.0,Clouds generally forming or developing,40.0,1.0,450.0,280.15,278.45,920.0
2020-11-20 12:00:00,1.1,102610,71,-20,8,13330,1,1.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,90.0,2.0,800.0,282.45,277.45,810.0
2020-11-20 15:00:00,2.0,102500,66,-110,6,20430,1,1.0,0.2,0.2,0.2,0.2,0.8,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,40.0,2.0,1250.0,282.65,276.65,610.0
2020-11-20 18:00:00,1.0,102520,89,20,2,25000,1,1.0,0.0,0.0,0.2,0.2,0.8,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,50.0,0.0,7000.0,278.15,276.45,360.0
2020-11-20 21:00:00,1.6,102510,90,-10,8,25000,3,1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,3000.0,278.15,276.65,230.0
2020-11-21 00:00:00,2.0,102470,90,-40,7,25000,3,1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,2250.0,277.95,276.45,10.0
2020-11-21 03:00:00,2.5,102380,90,-90,6,12000,3,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally forming or developing,90.0,2.0,2250.0,277.05,275.55,-60.0
2020-11-21 06:00:00,1.5,102360,87,-20,8,12000,3,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally forming or developing,90.0,5.0,2250.0,277.15,275.15,-170.0
2020-11-21 09:00:00,1.1,102370,82,10,3,11760,1,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,60.0,1.0,2250.0,278.35,275.55,-260.0
2020-11-21 12:00:00,3.7,102240,69,-130,8,20000,3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally forming or developing,50.0,2.0,800.0,282.95,277.55,-370.0
2020-11-21 15:00:00,3.6,102110,66,-130,6,25000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,25.0,1.0,800.0,283.45,277.35,-390.0
2020-11-21 18:00:00,2.6,102120,80,10,2,8560,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,40.0,1.0,800.0,280.15,276.95,-400.0
2020-11-21 21:00:00,2.2,102050,88,-70,8,15000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,0.0,6800.0,278.05,276.25,-460.0
2020-11-22 00:00:00,1.0,101960,90,-90,7,7080,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,7.0,6000.0,277.75,276.25,-510.0
2020-11-22 03:00:00,1.1,101920,89,-40,6,7780,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,60.0,0.0,6800.0,277.25,275.55,-460.0
2020-11-22 06:00:00,1.7,101910,92,-10,7,15000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,6.0,800.0,277.05,275.85,-450.0
2020-11-22 09:00:00,1.7,101930,87,20,2,10270,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,100.0,8.0,800.0,278.25,276.25,-440.0
2020-11-22 12:00:00,2.1,101830,77,-100,8,17000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,800.0,281.35,277.55,-410.0
2020-11-22 15:00:00,1.7,101760,75,-70,5,20000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,3.0,800.0,282.55,278.35,-350.0
2020-11-22 18:00:00,1.1,101780,84,20,3,15000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,5.0,5300.0,280.95,278.45,-340.0
2020-11-22 21:00:00,1.5,101800,85,20,2,15000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,800.0,281.25,278.85,-250.0
2020-11-23 00:00:00,1.2,101810,88,10,2,4080,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,100.0,7.0,450.0,280.95,279.05,-150.0
2020-11-23 03:00:00,1.1,101770,97,-40,7,2750,50,5.0,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.0,"Drizzle, not freezing, intermittent, slight",100.0,7.0,250.0,280.65,280.25,-150.0
2020-11-23 06:00:00,1.1,101780,96,10,3,6480,3,2.0,0.0,-0.1,0.2,0.2,0.2,0.0,1.0,0.0,Clouds generally forming or developing,100.0,7.0,450.0,280.65,280.05,-130.0
2020-11-23 09:00:00,2.2,101890,97,110,1,1800,51,5.0,0.2,0.2,0.2,0.4,0.4,0.0,1.0,0.0,"Drizzle, not freezing, continuous, slight",100.0,8.0,150.0,281.15,280.75,-40.0
2020-11-23 12:00:00,2.8,101860,93,-30,8,15000,1,2.0,0.0,0.2,0.4,0.6,0.6,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,250.0,284.15,283.05,30.0
2020-11-23 15:00:00,1.7,101780,77,-80,6,25000,1,1.0,0.0,0.0,0.2,0.4,0.6,0.0,1.0,0.0,Clouds generally dissolving or becoming less developed,50.0,4.0,450.0,285.65,281.75,20.0
2020-11-23 18:00:00,0.0,101810,93,30,3,4580,3,1.0,0.0,0.0,0.0,0.4,0.6,0.0,1.0,0.0,Clouds generally forming or developing,75.0,6.0,800.0,281.35,280.25,30.0
2020-11-23 21:00:00,1.8,101800,94,-10,5,6480,2,2.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,1250.0,281.45,280.55,0.0
2020-11-24 00:00:00,1.8,101660,96,-140,6,3360,10,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,Mist,0.0,0.0,1250.0,279.95,279.35,-150.0
2020-11-24 03:00:00,1.2,101530,98,-130,7,3280,28,4.0,0.0,0.2,0.2,0.2,0.6,0.0,0.0,0.0,"Fog or ice fog, during the preceding hour",75.0,6.0,450.0,279.15,278.85,-240.0
2020-11-24 06:00:00,0.6,101370,100,-160,8,220,41,4.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,Fog or ice fog in patches,40.0,1.0,80.0,277.85,277.85,-410.0
2020-11-24 09:00:00,2.4,101310,100,-60,6,250,43,4.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,"Fog or ice fog, sky invisible, thinner during the preceding hour",101.0,9.0,80.0,277.55,277.55,-580.0
2020-11-24 12:00:00,2.6,101070,78,-240,8,9350,0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,Cloud development not observed or not observable,101.0,0.0,80.0,282.05,278.45,-790.0
2020-11-24 15:00:00,2.6,100840,74,-230,6,20000,2,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,0.0,7500.0,282.25,277.85,-940.0
2020-11-24 18:00:00,2.1,100730,82,-110,7,12020,2,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,0.0,6200.0,279.95,277.05,-1080.0
2020-11-24 21:00:00,1.0,100630,86,-100,7,12000,1,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,60.0,0.0,6400.0,277.95,275.85,-1170.0
2020-11-25 00:00:00,0.9,100530,88,-100,6,12000,2,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,60.0,0.0,6200.0,277.15,275.35,-1130.0
2020-11-25 03:00:00,1.8,100450,90,-80,6,12000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,3.0,5100.0,276.85,275.35,-1080.0
2020-11-25 06:00:00,1.5,100490,87,40,2,10920,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,800.0,278.85,276.85,-880.0
2020-11-25 09:00:00,3.0,100620,81,130,3,18000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,75.0,1.0,450.0,280.75,277.65,-690.0
2020-11-25 12:00:00,2.9,100620,74,0,0,20000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,800.0,284.05,279.55,-450.0
2020-11-25 15:00:00,1.5,100590,70,-30,6,17000,0,2.0,0.0,0.0,0.4934947049924357,0.9952106698999696,2.002396117682742,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,7.0,800.0,285.55,280.25,-2.7514346118997284
2020-11-25 18:00:00,0.0,100710,88,120,3,15000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,800.0,280.85,278.95,-20.0
2020-11-25 21:00:00,1.1,100800,93,90,2,10000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,800.0,278.15,277.15,170.0
2020-11-26 00:00:00,0.0,100840,91,40,1,280,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fog or ice fog, sky visible, no appreciable change during the preceding hour",0.0,0.0,800.0,277.35,276.05,310.0
2020-11-26 03:00:00,1.8,100890,94,50,3,6480,28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fog or ice fog, during the preceding hour",10.0,0.0,8000.0,276.05,275.15,440.0
2020-11-26 06:00:00,0.8,100890,98,0,5,140,44,4.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,"Fog or ice fog, sky visible, no appreciable change during the preceding hour",10.0,2.0,80.0,275.25,274.95,400.0
2020-11-26 09:00:00,0.0,100990,97,100,1,10000,2,4.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,278.15,277.75,370.0
2020-11-26 12:00:00,0.0,100900,69,-90,8,15000,2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,284.15,278.65,280.0
2020-11-26 15:00:00,1.6,100830,70,-70,6,9370,2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,284.35,279.05,240.0
2020-11-26 18:00:00,0.7,100860,92,30,3,6780,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,80.0,278.65,277.45,150.0
2020-11-26 21:00:00,0.0,100890,96,30,3,2950,1,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,2600.0,278.55,277.95,90.0
2020-11-27 00:00:00,1.5,100830,93,-60,7,12000,2,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,2670.0,279.85,278.75,-10.0
2020-11-27 03:00:00,2.3,100740,94,-90,6,6480,3,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,2700.0,279.55,278.65,-150.0
2020-11-27 06:00:00,2.8,100680,92,-60,8,6480,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,2750.0,279.55,278.35,-210.0
2020-11-27 09:00:00,1.6,100710,89,30,3,5070,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,4.0,1750.0,280.15,278.45,-280.0
2020-11-27 12:00:00,1.0,100600,79,-110,8,6680,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,3.0,1250.0,283.15,279.65,-300.0
2020-11-27 15:00:00,1.4,100490,78,-110,6,14000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,25.0,2.0,2250.0,284.65,280.95,-340.0
2020-11-27 18:00:00,1.8,100530,88,40,3,4140,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,25.0,2.0,3000.0,281.35,279.45,-330.0
2020-11-27 21:00:00,1.5,100530,92,0,5,2100,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Patches shallow fog or ice fog at the station,",0.0,0.0,3000.0,279.15,277.95,-360.0
2020-11-28 00:00:00,1.5,100490,97,-40,6,2750,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Patches shallow fog or ice fog at the station,",0.0,0.0,3000.0,277.25,276.85,-340.0
2020-11-28 03:00:00,1.1,100510,97,20,2,160,41,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fog or ice fog in patches,0.0,0.0,3000.0,276.25,275.85,-230.0
2020-11-28 06:00:00,1.6,100480,100,-30,5,490,44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fog or ice fog, sky visible, no appreciable change during the preceding hour",0.0,1.0,80.0,276.25,276.25,-200.0
2020-11-28 09:00:00,2.4,100570,91,90,2,10000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,0.0,0.0,80.0,278.55,277.15,-140.0
2020-11-28 12:00:00,2.8,100540,74,-30,8,15000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,282.75,278.35,-60.0
2020-11-28 15:00:00,3.6,100540,68,0,5,5710,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,283.95,278.25,50.0
2020-11-28 18:00:00,4.0,100660,81,120,3,12000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,280.65,277.55,130.0
2020-11-28 21:00:00,2.8,100810,81,150,1,14000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,278.85,275.85,280.0
2020-11-29 00:00:00,0.5,100870,82,60,2,14000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,277.65,274.85,380.0
2020-11-29 03:00:00,1.6,100900,82,30,0,14000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,0.0,0.0,80.0,277.55,274.75,390.0
2020-11-29 06:00:00,3.6,100980,85,80,3,13610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,0.0,0.0,80.0,277.15,274.85,500.0
2020-11-29 09:00:00,4.5,101200,84,220,3,15000,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,10.0,1.0,150.0,277.75,275.25,630.0
2020-11-29 12:00:00,4.2,101280,87,80,0,9000,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,100.0,8.0,450.0,277.35,275.35,740.0
2020-11-29 15:00:00,4.0,101330,86,50,2,10000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,450.0,276.15,274.05,790.0
2020-11-29 18:00:00,4.1,101520,86,190,1,10000,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,450.0,275.55,273.45,860.0
2020-11-29 21:00:00,2.6,101600,85,80,1,10000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,100.0,8.0,450.0,275.45,273.15,790.0
2020-11-30 00:00:00,1.9,101640,83,40,0,10000,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,100.0,8.0,450.0,275.55,272.95,770.0
2020-11-30 03:00:00,1.6,101650,85,10,1,6480,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,100.0,8.0,450.0,274.85,272.55,750.0
2020-11-30 06:00:00,1.0,101700,87,50,0,6480,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,State of sky on the whole unchanged,90.0,7.0,450.0,273.95,272.05,720.0
2020-11-30 09:00:00,0.6,101800,87,100,1,8000,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,100.0,8.0,450.0,274.75,272.85,600.0
2020-11-30 12:00:00,2.7,101740,78,-60,8,4890,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mist,100.0,2.0,450.0,276.35,272.85,460.0
2020-11-30 15:00:00,3.5,101540,78,-200,6,5820,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cloud development not observed or not observable,100.0,1.0,2640.0,276.75,273.25,210.0
2020-11-30 18:00:00,2.9,101420,84,-120,8,12000,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clouds generally forming or developing,100.0,8.0,2250.0,276.55,274.15,-100.0
2020-11-30 21:00:00,2.8,101260,81,-160,6,12000,3,2.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,Clouds generally forming or developing,100.0,7.0,450.0,277.45,274.45,-340.0
2020-12-01 00:00:00,4.2,101000,95,-260,6,5070,58,6.0,-0.1,0.4,0.4,0.4,0.4,0.0,1.0,0.0,"Drizzle and rain, slight",100.0,7.0,450.0,279.05,278.35,-640.0
2020-12-01 03:00:00,4.5,100890,89,-110,6,18170,0,6.0,0.2,0.4,0.8,0.8,0.8,0.0,2.0,0.0,Cloud development not observed or not observable,100.0,6.0,450.0,281.65,279.95,-760.0
2020-12-01 06:00:00,2.8,101010,82,120,1,32580,0,0.0,0.0,0.0,0.4,0.8,0.8,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,7.0,800.0,279.55,276.65,-690.0
2020-12-01 09:00:00,5.7,101060,77,50,0,21910,0,1.0,0.0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,Cloud development not observed or not observable,90.0,1.0,800.0,280.05,276.25,-740.0
2020-12-01 12:00:00,6.6,101050,75,-10,8,15300,1,2.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,7.0,800.0,281.25,277.05,-690.0
2020-12-01 15:00:00,5.2,100990,75,-60,6,22240,0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,Cloud development not observed or not observable,90.0,7.0,800.0,281.55,277.35,-550.0
2020-12-01 18:00:00,5.6,101010,82,20,3,25000,1,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,60.0,2.0,800.0,280.05,277.15,-410.0
2020-12-01 21:00:00,5.0,101000,83,-10,6,25000,1,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,90.0,5.0,800.0,279.95,277.25,-260.0
2020-12-02 00:00:00,4.5,100930,82,-70,8,20000,3,2.0,-0.1,-0.1,-0.1,-0.1,0.4,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,450.0,280.15,277.25,-70.0
2020-12-02 03:00:00,5.7,100870,84,-60,5,13280,3,2.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,Clouds generally forming or developing,90.0,7.0,450.0,280.25,277.75,-20.0
2020-12-02 06:00:00,5.7,100830,86,-40,6,15000,3,2.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.0,Clouds generally forming or developing,100.0,8.0,450.0,280.25,278.05,-180.0
2020-12-02 09:00:00,4.5,100800,86,-30,8,8630,1,2.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,100.0,8.0,450.0,280.45,278.25,-260.0
2020-12-02 12:00:00,3.5,100670,79,-130,8,15000,1,2.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,Clouds generally dissolving or becoming less developed,100.0,8.0,450.0,281.25,277.85,-380.0
2020-12-02 15:00:00,2.7,100550,77,-120,6,25000,3,2.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,Clouds generally forming or developing,100.0,8.0,800.0,280.95,277.15,-440.0
2020-12-02 18:00:00,2.7,100450,91,-100,7,13170,21,6.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,1.0,0.0,"Rain (not freezing), during the preceding hour",100.0,8.0,450.0,280.15,278.75,-560.0
2020-12-02 21:00:00,3.3,100370,88,-80,7,15000,3,2.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,1.0,0.0,Clouds generally forming or developing,100.0,8.0,1250.0,279.25,277.45,-630.0
2020-12-03 00:00:00,2.5,100120,86,-250,8,16410,3,2.0,0.0,0.0,0.0,-0.1,-0.1,0.0,1.0,0.0,Clouds generally forming or developing,100.0,8.0,1250.0,278.85,276.65,-810.0
2020-12-03 03:00:00,3.1,99820,95,-300,7,10000,21,6.0,0.2,0.4,0.4,0.4,0.4,0.0,1.0,0.0,"Rain (not freezing), during the preceding hour",100.0,8.0,250.0,278.45,277.75,-1050.0
2020-12-03 06:00:00,3.6,99490,98,-330,7,3830,21,2.0,-0.1,-0.1,0.4,0.4,0.4,0.0,1.0,0.0,"Rain (not freezing), during the preceding hour",100.0,8.0,150.0,278.55,278.25,-1340.0
2020-12-03 09:00:00,5.0,99210,96,-280,8,6000,3,2.0,0.0,0.6,0.6,1.0,1.0,0.0,1.0,0.0,Clouds generally forming or developing,100.0,8.0,150.0,278.95,278.35,-1590.0
2020-12-03 12:00:00,5.4,98750,95,-460,8,12000,50,6.0,0.2,0.2,0.8,1.2,1.2,0.0,1.0,0.0,"Drizzle, not freezing, intermittent, slight",100.0,8.0,150.0,279.15,278.45,-1920.0
2020-12-03 15:00:00,6.4,98140,95,-610,8,6750,60,6.0,0.2,1.0,1.2,1.8,2.2,0.0,1.0,0.0,"Rain, not freezing, intermittent, slight",100.0,8.0,250.0,279.65,278.95,-2410.0
2020-12-03 18:00:00,6.8,97580,93,-560,6,11000,61,6.0,0.4,1.8,2.8,3.6,4.0,0.0,1.0,0.0,"Rain, not freezing, continuous, slight",100.0,8.0,250.0,280.35,279.25,-2870.0
2020-12-03 21:00:00,7.5,97040,94,-540,7,9000,61,6.0,0.6,2.2,4.0,5.2,6.2,0.0,2.0,0.0,"Rain, not freezing, continuous, slight",100.0,8.0,250.0,280.65,279.75,-3330.0
2020-12-04 00:00:00,8.4,96810,87,-230,6,59840,0,6.0,-0.1,3.7,5.9,8.7,9.9,0.0,1.0,0.0,Cloud development not observed or not observable,100.0,7.0,800.0,280.65,278.65,-3310.0
